age,placement_id,the_date,house_id,farm_id,temperature_min,humidity_morning,daily_weight,daily_first_feed_intake,daily_second_feed_intake,daily_mortality,daily_loss,total_meds,birds_density,season_encoded
22,3606,2025-03-24,168,18,31.8,39.0,1073.0,0.0,0.0,23.0,33.0,6.0,22233.385384615383,4
23,3606,2025-03-25,168,18,31.8,39.0,1157.0,0.0,0.0,22.0,30.0,0.0,23944.56,4
24,3606,2025-03-26,168,18,31.8,39.0,1266.0,0.0,0.0,22.0,32.0,0.0,26171.14153846154,4
25,3606,2025-03-27,168,18,31.8,39.0,1345.0,0.0,0.0,23.0,33.0,0.0,27771.146153846155,4
26,3606,2025-03-28,168,18,31.8,39.0,1430.0,0.0,0.0,26.0,38.0,52.0,29489.9,4
27,3606,2025-03-29,168,18,31.8,39.0,1506.0,0.0,0.0,27.0,42.0,0.0,31013.173846153844,4
28,3606,2025-03-30,168,18,31.8,39.0,1573.0,0.0,0.0,34.0,44.0,0.0,32342.09,4
29,3606,2025-03-31,168,18,31.8,39.0,1660.0,0.0,0.0,55.0,55.0,0.0,34074.692307692305,4
30,3606,2025-04-01,168,18,31.8,39.0,1736.0,0.0,0.0,65.0,65.0,0.0,35561.29230769231,4
0,3608,2025-03-02,170,18,31.8,39.0,41.0,0.0,0.0,0.0,0.0,0.0,827.6323076923077,4
1,3608,2025-03-03,170,18,31.8,39.0,48.0,0.0,0.0,96.0,96.0,0.0,968.9353846153846,4
2,3608,2025-03-04,170,18,31.8,39.0,78.0,0.0,0.0,88.0,88.0,25.0,1568.76,4
3,3608,2025-03-05,170,18,31.8,39.0,91.0,0.0,0.0,68.0,68.0,0.0,1824.06,4
4,3608,2025-03-06,170,18,31.8,39.0,113.0,0.0,0.0,41.0,41.0,0.0,2259.130769230769,4
5,3608,2025-03-07,170,18,31.8,39.0,138.0,0.0,0.0,35.0,45.0,0.0,2754.586153846154,4
6,3608,2025-03-08,170,18,31.8,39.0,158.0,0.0,0.0,37.0,37.0,0.0,3148.3323076923075,4
7,3608,2025-03-09,170,18,31.8,39.0,185.0,0.0,0.0,30.0,30.0,0.0,3681.0730769230768,4
8,3608,2025-03-10,170,18,31.8,39.0,218.0,0.0,0.0,35.0,35.0,0.0,4332.666153846154,4
9,3608,2025-03-11,170,18,31.8,39.0,257.0,0.0,0.0,34.0,34.0,0.0,5100.8569230769235,4
10,3608,2025-03-12,170,18,31.8,39.0,288.0,0.0,0.0,38.0,38.0,0.0,5708.6030769230765,4
11,3608,2025-03-13,170,18,31.8,39.0,332.0,0.0,0.0,32.0,32.0,0.0,6571.046153846154,4
12,3608,2025-03-14,170,18,31.8,39.0,379.0,0.0,0.0,31.0,31.0,0.0,7491.955384615385,4
13,3608,2025-03-15,170,18,31.8,39.0,417.0,0.0,0.0,34.0,34.0,12.0,8233.183846153846,4
14,3608,2025-03-16,170,18,31.8,39.0,469.0,0.0,0.0,32.0,32.0,6.0,9247.597692307692,4
15,3608,2025-03-17,170,18,31.8,39.0,520.0,0.0,0.0,31.0,31.0,0.0,10240.4,4
16,3608,2025-03-18,170,18,31.8,39.0,571.0,0.0,0.0,33.0,33.0,0.0,11231.13076923077,4
17,3608,2025-03-19,170,18,31.8,39.0,626.0,0.0,0.0,36.0,36.0,0.0,12297.047692307693,4
18,3608,2025-03-20,170,18,31.8,39.0,742.0,0.0,0.0,23.0,35.0,0.0,14555.186153846154,4
19,3608,2025-03-21,170,18,31.8,39.0,815.0,0.0,0.0,20.0,33.0,0.0,15965.223076923077,4
20,3608,2025-03-22,170,18,31.8,39.0,854.0,0.0,0.0,31.0,31.0,0.0,16707.524615384616,4
21,3608,2025-03-23,170,18,31.8,39.0,935.0,0.0,0.0,23.0,40.0,0.0,18269.9,4
22,3608,2025-03-24,170,18,31.8,39.0,1025.0,0.0,0.0,27.0,38.0,6.0,19996.96153846154,4
23,3608,2025-03-25,170,18,31.8,39.0,1110.0,0.0,0.0,21.0,31.0,0.0,21622.8,4
24,3608,2025-03-26,170,18,31.8,39.0,1210.0,0.0,0.0,25.0,35.0,0.0,23541.946153846155,4
25,3608,2025-03-27,170,18,31.8,39.0,1305.0,0.0,0.0,26.0,41.0,0.0,25355.146153846155,4
26,3608,2025-03-28,170,18,31.8,39.0,1395.0,0.0,0.0,24.0,36.0,52.0,27059.78076923077,4
27,3608,2025-03-29,170,18,31.8,39.0,1458.0,0.0,0.0,26.0,41.0,0.0,28241.46,4
28,3608,2025-03-30,170,18,31.8,39.0,1540.0,0.0,0.0,34.0,34.0,0.0,29781.23076923077,4
29,3608,2025-03-31,170,18,31.8,39.0,1610.0,0.0,0.0,42.0,42.0,0.0,31092.815384615384,4
30,3608,2025-04-01,170,18,31.8,39.0,1660.0,0.0,0.0,68.0,68.0,0.0,32004.8,4
0,3610,2025-03-03,172,18,31.8,39.0,38.0,0.0,0.0,0.0,0.0,0.0,757.223076923077,4
1,3610,2025-03-04,172,18,31.8,39.0,57.0,0.0,0.0,77.0,77.0,25.0,1135.8346153846153,4
2,3610,2025-03-05,172,18,31.8,39.0,74.0,0.0,0.0,57.0,57.0,0.0,1470.2092307692308,4
3,3610,2025-03-06,172,18,31.8,39.0,92.0,0.0,0.0,42.0,42.0,0.0,1823.793846153846,4
4,3610,2025-03-07,172,18,31.8,39.0,108.0,0.0,0.0,40.0,80.0,0.0,2137.4861538461537,4
5,3610,2025-03-08,172,18,31.8,39.0,128.0,0.0,0.0,47.0,62.0,0.0,2525.44,4
6,3610,2025-03-09,172,18,31.8,39.0,149.0,0.0,0.0,38.0,38.0,0.0,2932.663846153846,4
7,3610,2025-03-10,172,18,31.8,39.0,174.0,0.0,0.0,40.0,55.0,0.0,3419.6353846153847,4
8,3610,2025-03-11,172,18,31.8,39.0,201.0,0.0,0.0,37.0,37.0,0.0,3941.7646153846154,4
9,3610,2025-03-12,172,18,31.8,39.0,230.0,0.0,0.0,33.0,33.0,0.0,4503.930769230769,4
10,3610,2025-03-13,172,18,31.8,39.0,260.0,0.0,0.0,38.0,38.0,0.0,5084.8,4
11,3610,2025-03-14,172,18,31.8,39.0,292.0,0.0,0.0,29.0,29.0,0.0,5702.086153846154,4
12,3610,2025-03-15,172,18,31.8,39.0,322.0,0.0,0.0,26.0,26.0,12.0,6280.733846153847,4
13,3610,2025-03-16,172,18,31.8,39.0,356.0,0.0,0.0,29.0,29.0,0.0,6936.796923076923,4
14,3610,2025-03-17,172,18,31.8,39.0,401.0,0.0,0.0,26.0,26.0,0.0,7804.693846153847,4
15,3610,2025-03-18,172,18,31.8,39.0,442.0,0.0,0.0,31.0,31.0,0.0,8593.84,4
16,3610,2025-03-19,172,18,31.8,39.0,500.0,0.0,0.0,25.0,25.0,0.0,9709.615384615385,4
17,3610,2025-03-20,172,18,31.8,39.0,550.0,0.0,0.0,20.0,28.0,0.0,10670.0,4
18,3610,2025-03-21,172,18,31.8,39.0,610.0,0.0,0.0,19.0,79.0,0.0,11820.861538461539,4
19,3610,2025-03-22,172,18,31.8,39.0,665.0,0.0,0.0,23.0,63.0,0.0,12846.265384615384,4
20,3610,2025-03-23,172,18,31.8,39.0,744.0,0.0,0.0,33.0,53.0,0.0,14336.307692307691,4
21,3610,2025-03-24,172,18,31.8,39.0,826.0,0.0,0.0,28.0,48.0,554.0,15882.709230769231,4
22,3610,2025-03-25,172,18,31.8,39.0,903.0,0.0,0.0,26.0,38.0,0.0,17329.95923076923,4
23,3610,2025-03-26,172,18,31.8,39.0,990.0,0.0,0.0,25.0,40.0,0.0,18970.684615384616,4
24,3610,2025-03-27,172,18,31.8,39.0,1076.0,0.0,0.0,26.0,36.0,0.0,20585.535384615385,4
25,3610,2025-03-28,172,18,31.8,39.0,1151.0,0.0,0.0,30.0,45.0,52.0,21988.526923076923,4
26,3610,2025-03-29,172,18,31.8,39.0,1257.0,0.0,0.0,22.0,37.0,0.0,23970.023076923077,4
27,3610,2025-03-30,172,18,31.8,39.0,1324.0,0.0,0.0,26.0,43.0,0.0,25209.978461538463,4
28,3610,2025-03-31,172,18,31.8,39.0,1426.0,0.0,0.0,45.0,57.0,0.0,27104.96923076923,4
29,3610,2025-04-01,172,18,31.8,39.0,1558.0,0.0,0.0,65.0,65.0,0.0,29545.672307692308,4
30,3610,2025-04-02,172,18,31.8,39.0,1638.0,0.0,0.0,87.0,87.0,0.0,30980.88,4
0,3616,2025-03-04,185,19,31.8,39.0,42.0,0.0,0.0,0.0,0.0,0.0,850.2703125,4
1,3616,2025-03-05,185,19,31.8,39.0,51.0,0.0,0.0,85.0,85.0,0.0,1032.47109375,4
2,3616,2025-03-06,185,19,31.8,39.0,72.0,0.0,0.0,63.0,63.0,0.0,1452.825,4
3,3616,2025-03-07,185,19,31.8,39.0,88.0,0.0,0.0,50.0,50.0,0.0,1771.34375,4
4,3616,2025-03-08,185,19,31.8,39.0,107.0,0.0,0.0,50.0,66.0,0.0,2149.61328125,4
5,3616,2025-03-09,185,19,31.8,39.0,126.0,0.0,0.0,20.0,45.0,7.0,2524.8234375,4
6,3616,2025-03-10,185,19,31.8,39.0,143.0,0.0,0.0,25.0,45.0,0.0,2860.446875,4
7,3616,2025-03-11,185,19,31.8,39.0,168.0,0.0,0.0,36.0,36.0,0.0,3354.61875,4
8,3616,2025-03-12,185,19,31.8,39.0,189.0,0.0,0.0,25.0,35.0,0.0,3768.63046875,4
9,3616,2025-03-13,185,19,31.8,39.0,231.0,0.0,0.0,30.0,30.0,0.0,4599.7875,4
10,3616,2025-03-14,185,19,31.8,39.0,257.0,0.0,0.0,20.0,35.0,0.0,5111.4890625,4
11,3616,2025-03-15,185,19,31.8,39.0,299.0,0.0,0.0,20.0,35.0,12.0,5938.65390625,4
12,3616,2025-03-16,185,19,31.8,39.0,324.0,0.0,0.0,30.0,30.0,0.0,6426.3375,4
13,3616,2025-03-17,185,19,31.8,39.0,373.0,0.0,0.0,25.0,35.0,0.0,7389.4796875,4
14,3616,2025-03-18,185,19,31.8,39.0,411.0,0.0,0.0,30.0,30.0,6.0,8131.05703125,4
15,3616,2025-03-19,185,19,31.8,39.0,468.0,0.0,0.0,26.0,26.0,0.0,9247.753125,4
16,3616,2025-03-20,185,19,31.8,39.0,526.0,0.0,0.0,25.0,25.0,15.0,10383.1578125,4
17,3616,2025-03-21,185,19,31.8,39.0,575.0,0.0,0.0,29.0,29.0,0.0,11339.1796875,4
18,3616,2025-03-22,185,19,31.8,39.0,674.0,0.0,0.0,30.0,30.0,0.0,13276.2203125,4
19,3616,2025-03-23,185,19,31.8,39.0,731.0,0.0,0.0,20.0,35.0,9.0,14381.85390625,4
20,3616,2025-03-24,185,19,31.8,39.0,830.0,0.0,0.0,17.0,40.0,0.0,16306.90625,4
21,3616,2025-03-25,185,19,31.8,39.0,894.0,0.0,0.0,20.0,38.0,0.0,17536.36875,4
22,3616,2025-03-26,185,19,31.8,39.0,972.0,0.0,0.0,30.0,30.0,0.0,19037.53125,4
23,3616,2025-03-27,185,19,31.8,39.0,1061.0,0.0,0.0,31.0,31.0,0.0,20755.8125,4
24,3616,2025-03-28,185,19,31.8,39.0,1118.0,0.0,0.0,27.0,27.0,0.0,21843.7984375,4
25,3616,2025-03-29,185,19,31.8,39.0,1163.0,0.0,0.0,28.0,28.0,0.0,22698.4890625,4
26,3616,2025-03-30,185,19,31.8,39.0,1260.0,0.0,0.0,27.0,27.0,55.0,24564.09375,4
27,3616,2025-03-31,185,19,31.8,39.0,1329.0,0.0,0.0,25.0,25.0,0.0,25881.23671875,4
28,3616,2025-04-01,185,19,31.8,39.0,1400.0,0.0,0.0,20.0,30.0,0.0,27236.5625,4
29,3616,2025-04-02,185,19,31.8,39.0,1516.0,0.0,0.0,25.0,25.0,0.0,29457.775,4
30,3616,2025-04-03,185,19,31.8,39.0,1637.0,0.0,0.0,35.0,35.0,0.0,31776.98359375,4
0,3620,2025-03-05,179,19,31.8,39.0,46.0,0.0,0.0,0.0,0.0,0.0,1003.5546875,4
1,3620,2025-03-06,179,19,31.8,39.0,53.0,0.0,0.0,82.0,82.0,0.0,1156.26953125,4
2,3620,2025-03-07,179,19,31.8,39.0,74.0,0.0,0.0,57.0,57.0,0.0,1609.6734375,4
3,3620,2025-03-08,179,19,31.8,39.0,92.0,0.0,0.0,42.0,62.0,0.0,1997.11875,4
4,3620,2025-03-09,179,19,31.8,39.0,111.0,0.0,0.0,52.0,52.0,13.0,2404.190625,4
5,3620,2025-03-10,179,19,31.8,39.0,129.0,0.0,0.0,20.0,48.0,0.0,2788.81875,4
6,3620,2025-03-11,179,19,31.8,39.0,150.0,0.0,0.0,38.0,38.0,0.0,3237.1875,4
7,3620,2025-03-12,179,19,31.8,39.0,170.0,0.0,0.0,30.0,30.0,0.0,3663.765625,4
8,3620,2025-03-13,179,19,31.8,39.0,201.0,0.0,0.0,34.0,34.0,0.0,4327.153125,4
9,3620,2025-03-14,179,19,31.8,39.0,227.0,0.0,0.0,25.0,25.0,0.0,4880.8546875,4
10,3620,2025-03-15,179,19,31.8,39.0,257.0,0.0,0.0,25.0,35.0,12.0,5520.88203125,4
11,3620,2025-03-16,179,19,31.8,39.0,286.0,0.0,0.0,30.0,30.0,0.0,6136.040625,4
12,3620,2025-03-17,179,19,31.8,39.0,321.0,0.0,0.0,25.0,25.0,0.0,6879.43125,4
13,3620,2025-03-18,179,19,31.8,39.0,352.0,0.0,0.0,27.0,27.0,0.0,7536.925,4
14,3620,2025-03-19,179,19,31.8,39.0,400.0,0.0,0.0,25.0,25.0,6.0,8556.25,4
15,3620,2025-03-20,179,19,31.8,39.0,436.0,0.0,0.0,26.0,26.0,15.0,9317.796875,4
16,3620,2025-03-21,179,19,31.8,39.0,500.0,0.0,0.0,25.0,25.0,0.0,10675.390625,4
17,3620,2025-03-22,179,19,31.8,39.0,563.0,0.0,0.0,30.0,30.0,0.0,12009.49375,4
18,3620,2025-03-23,179,19,31.8,39.0,628.0,0.0,0.0,30.0,30.0,0.0,13381.30625,4
19,3620,2025-03-24,179,19,31.8,39.0,706.0,0.0,0.0,25.0,25.0,0.0,15026.76875,4
20,3620,2025-03-25,179,19,31.8,39.0,788.0,0.0,0.0,25.0,25.0,0.0,16756.696875,4
21,3620,2025-03-26,179,19,31.8,39.0,840.0,0.0,0.0,30.0,30.0,0.0,17846.0625,4
22,3620,2025-03-27,179,19,31.8,39.0,919.0,0.0,0.0,30.0,30.0,0.0,19502.903125,4
23,3620,2025-03-28,179,19,31.8,39.0,989.0,0.0,0.0,33.0,33.0,0.0,20965.2546875,4
24,3620,2025-03-29,179,19,31.8,39.0,1054.0,0.0,0.0,35.0,35.0,0.0,22315.9796875,4
25,3620,2025-03-30,179,19,31.8,39.0,1136.0,0.0,0.0,25.0,25.0,55.0,24021.075,4
26,3620,2025-03-31,179,19,31.8,39.0,1231.0,0.0,0.0,30.0,30.0,0.0,26005.83671875,4
27,3620,2025-04-01,179,19,31.8,39.0,1290.0,0.0,0.0,28.0,28.0,0.0,27222.0234375,4
28,3620,2025-04-02,179,19,31.8,39.0,1380.0,0.0,0.0,25.0,25.0,0.0,29091.046875,4
29,3620,2025-04-03,179,19,31.8,39.0,1467.0,0.0,0.0,35.0,35.0,0.0,30896.3953125,4
30,3620,2025-04-04,179,19,31.8,39.0,1583.0,0.0,0.0,50.0,50.0,0.0,33296.17890625,4
0,3820,2025-04-15,185,19,31.8,39.0,43.0,0.0,0.0,0.0,0.0,0.0,903.6046875,4
1,3820,2025-04-16,185,19,31.8,39.0,51.0,0.0,0.0,80.0,108.0,26.0,1071.7171875,4
2,3820,2025-04-17,185,19,31.8,39.0,72.0,0.0,0.0,80.0,80.0,0.0,1506.9375,4
3,3820,2025-04-18,185,19,31.8,39.0,90.0,0.0,0.0,75.0,75.0,0.0,1878.046875,4
4,3820,2025-04-19,185,19,31.8,39.0,108.0,0.0,0.0,70.0,70.0,0.0,2247.328125,4
5,3820,2025-04-20,185,19,31.8,39.0,128.0,0.0,0.0,70.0,70.0,0.0,2656.5,4
6,3820,2025-04-21,185,19,31.8,39.0,148.0,0.0,0.0,45.0,45.0,0.0,3063.484375,4
7,3820,2025-04-22,185,19,31.8,39.0,171.0,0.0,0.0,171.0,171.0,0.0,3533.5546875,4
8,3820,2025-04-23,185,19,31.8,39.0,195.0,0.0,0.0,43.0,43.0,0.0,4003.44140625,4
9,3820,2025-04-24,185,19,31.8,39.0,229.0,0.0,0.0,40.0,40.0,0.0,4693.784375,4
10,3820,2025-04-25,185,19,31.8,39.0,257.0,0.0,0.0,37.0,37.0,0.0,5259.665625,4
11,3820,2025-04-26,185,19,31.8,39.0,291.0,0.0,0.0,25.0,35.0,0.0,5947.08515625,4
12,3820,2025-04-27,185,19,31.8,39.0,319.0,0.0,0.0,35.0,35.0,12.0,6510.590625,4
13,3820,2025-04-28,185,19,31.8,39.0,352.0,0.0,0.0,30.0,30.0,0.0,7174.475,4
14,3820,2025-04-29,185,19,31.8,39.0,389.0,0.0,0.0,27.0,27.0,6.0,7919.49296875,4
15,3820,2025-04-30,185,19,31.8,39.0,432.0,0.0,0.0,26.0,26.0,0.0,8785.8,4
16,3820,2025-05-01,185,19,31.8,39.0,505.0,0.0,0.0,30.0,30.0,40.0,10260.1796875,4
17,3820,2025-05-02,185,19,31.8,39.0,554.0,0.0,0.0,27.0,27.0,0.0,11242.7375,4
18,3820,2025-05-03,185,19,31.8,39.0,617.0,0.0,0.0,30.0,40.0,0.0,12508.22890625,4
19,3820,2025-05-04,185,19,31.8,39.0,665.0,0.0,0.0,25.0,35.0,0.0,13460.53515625,4
20,3820,2025-05-05,185,19,31.8,39.0,733.0,0.0,0.0,35.0,50.0,38.5,14816.9078125,4
21,3820,2025-05-06,185,19,31.8,39.0,791.0,0.0,0.0,80.0,100.0,0.0,15958.425,4
22,3820,2025-05-07,185,19,31.8,39.0,847.0,0.0,0.0,330.0,330.0,0.0,17022.053125,4
23,3820,2025-05-08,185,19,31.8,39.0,921.0,0.0,0.0,550.0,550.0,47.0,18271.7765625,4
24,3820,2025-05-09,185,19,31.8,39.0,965.0,0.0,0.0,630.0,630.0,0.0,18730.046875,4
25,3820,2025-05-10,185,19,31.8,39.0,1022.0,0.0,0.0,450.0,450.0,0.0,19333.365625,4
26,3820,2025-05-11,185,19,31.8,39.0,1093.0,0.0,0.0,450.0,450.0,0.0,20292.228125,4
27,3820,2025-05-12,185,19,31.8,39.0,1164.0,0.0,0.0,330.0,330.0,0.0,21201.16875,4
28,3820,2025-05-13,185,19,31.8,39.0,1280.0,0.0,0.0,240.0,240.0,0.0,22984.0,4
29,3820,2025-05-14,185,19,31.8,39.0,1358.0,0.0,0.0,192.0,192.0,0.0,24129.9625,4
30,3820,2025-05-15,185,19,31.8,39.0,1451.0,0.0,0.0,175.0,175.0,0.0,25564.80625,4
0,4009,2025-05-23,163,18,31.8,39.0,39.0,0.0,0.0,0.0,0.0,0.0,777.33,4
1,4009,2025-05-24,163,18,31.8,39.0,52.0,0.0,0.0,122.0,122.0,0.0,1036.44,4
2,4009,2025-05-25,163,18,31.8,39.0,72.0,0.0,0.0,110.0,110.0,0.0,1428.313846153846,4
3,4009,2025-05-26,163,18,31.8,39.0,89.0,0.0,0.0,75.0,75.0,0.0,1758.023846153846,4
4,4009,2025-05-27,163,18,31.8,39.0,107.0,0.0,0.0,70.0,70.0,0.0,2107.4061538461538,4
5,4009,2025-05-28,163,18,31.8,39.0,129.0,0.0,0.0,55.0,85.0,0.0,2533.7584615384617,4
6,4009,2025-05-29,163,18,31.8,39.0,153.0,0.0,0.0,48.0,78.0,0.0,2995.1515384615386,4
7,4009,2025-05-30,163,18,31.8,39.0,178.0,0.0,0.0,30.0,80.0,0.0,3473.8753846153845,4
8,4009,2025-05-31,163,18,31.8,39.0,208.0,0.0,0.0,40.0,140.0,0.0,4046.56,4
9,4009,2025-06-01,163,18,29.5,50.0,248.0,0.0,0.0,35.0,80.0,0.0,4798.036923076923,3
10,4009,2025-06-02,163,18,29.5,50.0,277.0,0.0,0.0,48.0,86.0,0.0,5342.051538461538,3
11,4009,2025-06-03,163,18,29.5,50.0,312.0,0.0,0.0,29.0,60.0,0.0,5996.4,3
12,4009,2025-06-04,163,18,29.5,50.0,356.0,0.0,0.0,30.0,50.0,0.0,6825.615384615385,3
13,4009,2025-06-05,163,18,29.5,50.0,413.0,0.0,0.0,25.0,50.0,12.0,7902.596153846154,3
14,4009,2025-06-06,163,18,29.5,50.0,457.0,0.0,0.0,28.0,48.0,6.0,8726.942307692309,3
15,4009,2025-06-07,163,18,29.5,50.0,506.0,0.0,0.0,20.0,38.0,0.0,9643.97076923077,3
16,4009,2025-06-08,163,18,29.5,50.0,567.0,0.0,0.0,28.0,48.0,0.0,10790.01,3
17,4009,2025-06-09,163,18,29.5,50.0,631.0,0.0,0.0,35.0,35.0,0.0,11984.63153846154,3
18,4009,2025-06-10,163,18,29.5,50.0,698.0,0.0,0.0,35.0,35.0,0.0,13238.375384615385,3
19,4009,2025-06-11,163,18,29.5,50.0,768.0,0.0,0.0,25.0,60.0,0.0,14545.32923076923,3
20,4009,2025-06-12,163,18,29.5,50.0,842.0,0.0,0.0,35.0,35.0,0.0,15907.97076923077,3
21,4009,2025-06-13,163,18,29.5,50.0,897.0,0.0,0.0,20.0,40.0,0.0,16922.94,3
22,4009,2025-06-14,163,18,29.5,50.0,955.0,0.0,0.0,35.0,35.0,0.0,17987.792307692307,3
23,4009,2025-06-15,163,18,29.5,50.0,1039.0,0.0,0.0,30.0,30.0,0.0,19541.991538461538,3
24,4009,2025-06-16,163,18,29.5,50.0,1108.0,0.0,0.0,20.0,35.0,0.0,20814.206153846153,3
25,4009,2025-06-17,163,18,29.5,50.0,1177.0,0.0,0.0,25.0,38.0,0.0,22078.70923076923,3
26,4009,2025-06-18,163,18,29.5,50.0,1272.0,0.0,0.0,25.0,38.0,0.0,23823.581538461538,3
27,4009,2025-06-19,163,18,29.5,50.0,1346.0,0.0,0.0,25.0,45.0,0.0,25170.2,3
28,4009,2025-06-20,163,18,29.5,50.0,1440.0,0.0,0.0,25.0,50.0,0.0,26878.153846153848,3
29,4009,2025-06-21,163,18,29.5,50.0,1545.0,0.0,0.0,45.0,45.0,0.0,28778.596153846152,3
30,4009,2025-06-22,163,18,29.5,50.0,1607.0,0.0,0.0,55.0,55.0,0.0,29877.83846153846,3
0,4012,2025-05-23,166,18,31.8,39.0,39.0,0.0,0.0,0.0,0.0,0.0,807.15,4
1,4012,2025-05-24,166,18,31.8,39.0,48.0,0.0,0.0,115.0,115.0,0.0,993.4153846153846,4
2,4012,2025-05-25,166,18,31.8,39.0,68.0,0.0,0.0,78.0,78.0,0.0,1401.323076923077,4
3,4012,2025-05-26,166,18,31.8,39.0,85.0,0.0,0.0,73.0,73.0,0.0,1746.553846153846,4
4,4012,2025-05-27,166,18,31.8,39.0,102.0,0.0,0.0,69.0,69.0,0.0,2090.1369230769233,4
5,4012,2025-05-28,166,18,31.8,39.0,122.0,0.0,0.0,54.0,54.0,0.0,2493.492307692308,4
6,4012,2025-05-29,166,18,31.8,39.0,143.0,0.0,0.0,42.0,62.0,0.0,2916.76,4
7,4012,2025-05-30,166,18,31.8,39.0,167.0,0.0,0.0,42.0,62.0,0.0,3398.3215384615382,4
8,4012,2025-05-31,166,18,31.8,39.0,195.0,0.0,0.0,30.0,30.0,0.0,3958.8,4
9,4012,2025-06-01,166,18,29.5,50.0,229.0,0.0,0.0,38.0,48.0,0.0,4643.767692307692,3
10,4012,2025-06-02,166,18,29.5,50.0,256.0,0.0,0.0,35.0,47.0,0.0,5181.833846153846,3
11,4012,2025-06-03,166,18,29.5,50.0,287.0,0.0,0.0,32.0,62.0,0.0,5798.945384615385,3
12,4012,2025-06-04,166,18,29.5,50.0,325.0,0.0,0.0,30.0,50.0,0.0,6551.25,3
13,4012,2025-06-05,166,18,29.5,50.0,384.0,0.0,0.0,34.0,68.0,12.0,7725.784615384616,3
14,4012,2025-06-06,166,18,29.5,50.0,429.0,0.0,0.0,30.0,45.0,6.0,8608.71,3
15,4012,2025-06-07,166,18,29.5,50.0,480.0,0.0,0.0,32.0,55.0,0.0,9615.507692307692,3
16,4012,2025-06-08,166,18,29.5,50.0,559.0,0.0,0.0,30.0,48.0,0.0,11174.41,3
17,4012,2025-06-09,166,18,29.5,50.0,626.0,0.0,0.0,23.0,38.0,0.0,12490.626153846153,3
18,4012,2025-06-10,166,18,29.5,50.0,698.0,0.0,0.0,32.0,52.0,0.0,13906.844615384616,3
19,4012,2025-06-11,166,18,29.5,50.0,764.0,0.0,0.0,23.0,45.0,0.0,15191.258461538462,3
20,4012,2025-06-12,166,18,29.5,50.0,813.0,0.0,0.0,25.0,43.0,0.0,16137.424615384616,3
21,4012,2025-06-13,166,18,29.5,50.0,896.0,0.0,0.0,25.0,47.0,0.0,17755.273846153847,3
22,4012,2025-06-14,166,18,29.5,50.0,952.0,0.0,0.0,22.0,41.0,0.0,18830.56,3
23,4012,2025-06-15,166,18,29.5,50.0,1054.0,0.0,0.0,21.0,33.0,0.0,20814.87846153846,3
24,4012,2025-06-16,166,18,29.5,50.0,1106.0,0.0,0.0,18.0,33.0,0.0,21813.723076923077,3
25,4012,2025-06-17,166,18,29.5,50.0,1213.0,0.0,0.0,20.0,35.0,0.0,23893.30076923077,3
26,4012,2025-06-18,166,18,29.5,50.0,1271.0,0.0,0.0,21.0,34.0,0.0,25001.547692307693,3
27,4012,2025-06-19,166,18,29.5,50.0,1343.0,0.0,0.0,33.0,33.0,0.0,26382.71846153846,3
28,4012,2025-06-20,166,18,29.5,50.0,1429.0,0.0,0.0,33.0,33.0,0.0,28035.88076923077,3
29,4012,2025-06-21,166,18,29.5,50.0,1505.0,0.0,0.0,55.0,55.0,0.0,29488.73846153846,3
30,4012,2025-06-22,166,18,29.5,50.0,1571.0,0.0,0.0,91.0,91.0,0.0,30715.46692307692,3
0,4013,2025-05-23,167,18,31.8,39.0,39.0,0.0,0.0,0.0,0.0,0.0,806.85,4
1,4013,2025-05-24,167,18,31.8,39.0,49.0,0.0,0.0,122.0,122.0,0.0,1013.7346153846154,4
2,4013,2025-05-25,167,18,31.8,39.0,67.0,0.0,0.0,117.0,117.0,0.0,1379.8392307692309,4
3,4013,2025-05-26,167,18,31.8,39.0,83.0,0.0,0.0,75.0,75.0,0.0,1701.883076923077,4
4,4013,2025-05-27,167,18,31.8,39.0,99.0,0.0,0.0,68.0,68.0,0.0,2024.2453846153846,4
5,4013,2025-05-28,167,18,31.8,39.0,122.0,0.0,0.0,55.0,55.0,0.0,2488.143076923077,4
6,4013,2025-05-29,167,18,31.8,39.0,144.0,0.0,0.0,55.0,55.0,0.0,2930.7323076923076,4
7,4013,2025-05-30,167,18,31.8,39.0,171.0,0.0,0.0,38.0,53.0,0.0,3473.01,4
8,4013,2025-05-31,167,18,31.8,39.0,200.0,0.0,0.0,39.0,51.0,0.0,4053.846153846154,4
9,4013,2025-06-01,167,18,29.5,50.0,236.0,0.0,0.0,38.0,50.0,0.0,4774.28,3
10,4013,2025-06-02,167,18,29.5,50.0,268.0,0.0,0.0,46.0,46.0,0.0,5411.332307692308,3
11,4013,2025-06-03,167,18,29.5,50.0,303.0,0.0,0.0,33.0,45.0,0.0,6107.3146153846155,3
12,4013,2025-06-04,167,18,29.5,50.0,343.0,0.0,0.0,47.0,47.0,0.0,6901.6876923076925,3
13,4013,2025-06-05,167,18,29.5,50.0,392.0,0.0,0.0,30.0,42.0,12.0,7873.470769230769,3
14,4013,2025-06-06,167,18,29.5,50.0,441.0,0.0,0.0,35.0,35.0,6.0,8843.406923076924,3
